,Id,Probability
0,3636,0.570444088015
1,3637,0.310021921917
2,3638,0.67117441641
3,3639,0.0361856477969
4,3640,0.184337067698
5,3641,0.833679873943
6,3642,0.104487174747
7,3643,0.718251271732
8,3644,0.322008370304
9,3645,0.264715562054
10,3646,0.817529633598
11,3647,0.916498372429
12,3648,0.174509157416
13,3649,0.1365593968
14,3650,0.259891043512
15,3651,0.114808059305
16,3652,0.00715494813781
17,3653,0.200677291981
18,3654,0.114990384916
19,3655,0.61827158269
20,3656,0.4866729717
21,3657,0.934424459211
22,3658,0.297079094845
23,3659,0.0454091166704
24,3660,0.512598220072
25,3661,0.104541453819
26,3662,0.401269817732
27,3663,0.0601885265371
28,3664,0.26301870115
29,3665,0.191127166371
30,3666,0.267784607155
31,3667,0.141393501426
32,3668,0.962559154633
33,3669,0.0127257201358
34,3670,0.900249769461
35,3671,0.490675765221
36,3672,0.325106815608
37,3673,0.85834024007
38,3674,0.0173004048753
39,3675,0.84447533873
40,3676,0.830013263582
41,3677,0.759496907767
42,3678,0.806316573963
43,3679,0.145914467056
44,3680,0.843363381659
45,3681,0.545798830334
46,3682,0.138250699557
47,3683,0.0746268885559
48,3684,0.0174815999717
49,3685,0.546244624058
50,3686,0.143970085781
51,3687,0.410032254717
52,3688,0.00467904314888
53,3689,0.4866729717
54,3690,0.254237345724
55,3691,0.138511751874
56,3692,0.455424443618
57,3693,0.0428450304365
58,3694,0.568927030096
59,3695,0.880628879723
60,3696,0.789901931349
61,3697,0.32876040468
62,3698,0.518300307863
63,3699,0.461322053869
64,3700,0.0911687196634
65,3701,0.174509157416
66,3702,0.518836531465
67,3703,0.831607055132
68,3704,0.548343974653
69,3705,0.289517417485
70,3706,0.175599228237
71,3707,0.323866506184
72,3708,0.900249769461
73,3709,0.0327740425936
74,3710,0.0325309039772
75,3711,0.719065731178
76,3712,0.752621778635
77,3713,0.855849521388
78,3714,0.0200566725588
79,3715,0.617530298005
80,3716,0.165172613976
81,3717,0.670121044467
82,3718,0.0224848550753
83,3719,0.0833105106988
84,3720,0.0377977217103
85,3721,0.0267132990051
86,3722,0.0984579509161
87,3723,0.144254991814
88,3724,0.212943904919
89,3725,0.0887606100898
90,3726,0.659814183298
91,3727,0.0795340985914
92,3728,0.689331203676
93,3729,0.752287835272
94,3730,0.801114344184
95,3731,0.0879158516804
96,3732,0.718236874221
97,3733,0.260555450043
98,3734,0.662833569414
99,3735,0.820968501179
100,3736,0.076405526308
101,3737,0.489891132914
102,3738,0.89762064179
103,3739,0.4866729717
104,3740,0.345346887403
105,3741,0.883544647038
106,3742,0.84934276309
107,3743,0.8731383347
108,3744,0.477940626602
109,3745,0.0364414939936
110,3746,0.210192840818
111,3747,0.76128442591
112,3748,0.0566387478928
113,3749,0.179213049634
114,3750,0.506466639597
115,3751,0.0325700776609
116,3752,0.195828459799
117,3753,0.56829024637
118,3754,0.0954369593431
119,3755,0.191274110343
120,3756,0.0145122058973
121,3757,0.447474268684
122,3758,0.855576908222
123,3759,0.465862994195
124,3760,0.211231047157
125,3761,0.0823954851665
126,3762,0.0515440917549
127,3763,0.945720318367
128,3764,0.859274055649
129,3765,0.0687933338579
130,3766,0.862668966018
131,3767,0.661627420264
132,3768,0.797675752616
133,3769,0.0110998844858
134,3770,0.920528098074
135,3771,0.212388809373
136,3772,0.267630876161
137,3773,0.360581672582
138,3774,0.305974998165
139,3775,0.00628017137053
140,3776,0.487878269873
141,3777,0.71937371733
142,3778,0.620731412593
143,3779,0.564906646581
144,3780,0.525051942165
145,3781,0.360581672582
146,3782,0.016092308519
147,3783,0.548343974653
148,3784,0.231457577202
149,3785,0.0728833523153
150,3786,0.0138688597374
151,3787,0.929119309411
152,3788,0.792074226609
153,3789,0.525151323422
154,3790,0.504168756523
155,3791,0.379914414788
156,3792,0.011795456732
157,3793,0.919874957125
158,3794,0.603162579831
159,3795,0.439367960412
160,3796,0.0747243813623
161,3797,0.929227782455
162,3798,0.135079850465
163,3799,0.496732627335
164,3800,0.00961881380314
165,3801,0.181768541245
166,3802,0.100679997008
167,3803,0.00199378484822
168,3804,0.221183734186
169,3805,0.104273284349
170,3806,0.0297885479818
171,3807,0.160765065805
172,3808,0.638745458573
173,3809,0.626494146472
174,3810,0.120743782941
175,3811,0.52993755592
176,3812,0.114820079704
177,3813,0.0746268885559
178,3814,0.241983004462
179,3815,0.784267739939
180,3816,0.4866729717
181,3817,0.0331349347521
182,3818,0.281915356732
183,3819,0.776793689849
184,3820,0.0293147724521
185,3821,0.875440762166
186,3822,0.842968505105
187,3823,0.00707984698236
188,3824,0.298575224872
189,3825,0.251028887217
190,3826,0.789372908431
191,3827,0.878854364791
192,3828,0.496732627335
193,3829,0.846930674686
194,3830,0.395142269287
195,3831,0.841256036357
196,3832,0.0564056233681
197,3833,0.143970085781
198,3834,0.0257858480271
199,3835,0.143830397957
200,3836,0.834601766094
201,3837,0.00966646620046
202,3838,0.832015649457
203,3839,0.0810032364128
204,3840,0.146612944556
205,3841,0.175812484446
206,3842,0.137775629167
207,3843,0.0454133553285
208,3844,0.4866729717
209,3845,0.178083044323
210,3846,0.925223081276
211,3847,0.0310228604066
212,3848,0.918097719398
213,3849,0.032265546995
214,3850,0.38822504136
215,3851,0.330995560595
216,3852,0.0579959101876
217,3853,0.775377414093
218,3854,0.4866729717
219,3855,0.0521339355985
220,3856,0.0767026795641
221,3857,0.0929405572845
222,3858,0.0323221414253
223,3859,0.0900501481015
224,3860,0.164552027933
225,3861,0.842968505105
226,3862,0.198115358898
227,3863,0.447881825017
228,3864,0.171270234296
229,3865,0.342382329529
230,3866,0.0373424532905
231,3867,0.93168355518
232,3868,0.546522612215
233,3869,0.142643769785
234,3870,0.113924600193
235,3871,0.403916476991
236,3872,0.419919338129
237,3873,0.238216685935
238,3874,0.505322186721
239,3875,0.0118809808382
240,3876,0.56829024637
241,3877,0.0980191556535
242,3878,0.245917864984
243,3879,0.871569318179
244,3880,0.325598618352
245,3881,0.454774574803
246,3882,0.016106333715
247,3883,0.0742350404957
248,3884,0.559283656012
249,3885,0.777104385038
250,3886,0.00588034067866
251,3887,0.784267739939
252,3888,0.888960956577
253,3889,0.433241797225
254,3890,0.541307265849
255,3891,0.00829817691692
256,3892,0.54533822595
257,3893,0.0728443641877
258,3894,0.193347749345
259,3895,0.0364414939936
260,3896,0.899908082411
261,3897,0.0275159019351
262,3898,0.0733580169645
263,3899,0.213373201816
264,3900,0.949972928147
265,3901,0.125799863864
266,3902,0.0405468623207
267,3903,0.378684534556
268,3904,0.00763191650185
269,3905,0.171177543394
270,3906,0.335882913729
271,3907,0.00362261967808
272,3908,0.0249777574387
273,3909,0.735323042453
274,3910,0.0151288496316
275,3911,0.165172613976
276,3912,0.915867392464
277,3913,0.0397692121588
278,3914,0.0275159019351
279,3915,0.19872468032
280,3916,0.0225211115033
281,3917,0.906190708029
282,3918,0.0894789758954
283,3919,0.308860872133
284,3920,0.232682460427
285,3921,0.470026870641
286,3922,0.333841483372
287,3923,0.0150227392463
288,3924,0.734973970137
289,3925,0.301217795727
290,3926,0.0842334114777
291,3927,0.146120000609
292,3928,0.196585299157
293,3929,0.568927030096
294,3930,0.360581672582
295,3931,0.4866729717
296,3932,0.0697434224377
297,3933,0.0160282109562
298,3934,0.144779695092
299,3935,0.00190913254978
300,3936,0.0740968056106
301,3937,0.924222081619
302,3938,0.179034160339
303,3939,0.0190192272343
304,3940,0.619965177883
305,3941,0.706600957848
306,3942,0.951635736257
307,3943,0.0227001715941
308,3944,0.158816565154
309,3945,0.913501376885
310,3946,0.504050347871
311,3947,0.284996175003
312,3948,0.167856877141
313,3949,0.125135543059
314,3950,0.131067374704
315,3951,0.630518228718
316,3952,0.130737667874
317,3953,0.166664916982
318,3954,0.187729551909
319,3955,0.0664983997841
320,3956,0.0138688597374
321,3957,0.496732627335
322,3958,0.122328319046
323,3959,0.789670834859
324,3960,0.00853386210279
325,3961,0.775377414093
326,3962,0.0400487577658
327,3963,0.81208366067
328,3964,0.194229049497
329,3965,0.381780936385
330,3966,0.8702799665
331,3967,0.550251527921
332,3968,0.0121370137904
333,3969,0.222102798715
334,3970,0.0794749628171
335,3971,0.61891571429
336,3972,0.03633323464
337,3973,0.130011487494
338,3974,0.363142087389
339,3975,0.432372812428
340,3976,0.734675370173
341,3977,0.913123803173
342,3978,0.305974998165
343,3979,0.141393501426
344,3980,0.515245683382
345,3981,0.945018374572
346,3982,0.936829330068
347,3983,0.498737567648
348,3984,0.319201612769
349,3985,0.939157187938
350,3986,0.0597201769016
351,3987,0.00391502350284
352,3988,0.950901644049
353,3989,0.313202078615
354,3990,0.266069824017
355,3991,0.749461810756
356,3992,0.553856785164
357,3993,0.56829024637
358,3994,0.718251271732
359,3995,0.105335749516
360,3996,0.174509157416
361,3997,0.509379845677
362,3998,0.00575883321488
363,3999,0.4866729717
364,4000,0.0500199774635
365,4001,0.537888769709
366,4002,0.155442761171
367,4003,0.0105760127049
368,4004,0.775351051923
369,4005,0.4866729717
370,4006,0.128029671899
371,4007,0.266069824017
372,4008,0.394601010881
